name,telescope,exptime,jd,date,filename,note
dark-0006,B&C,180.0,2459604.162543866,2022-01-24T15:54:03.79,/home/phys/astro8/MJArchive/octans/20220124/dark-0006.fit,
Dark-0026300,B&C,300.0,2459683.988277084,2022-04-14T11:43:07.14,/home/phys/astro8/MJArchive/octans/20220414/Dark-0026300.fit,
Dark-00322,B&C,2.0,2459684.0140265045,2022-04-14T12:20:11.89,/home/phys/astro8/MJArchive/octans/20220414/Dark-00322.fit,
Dark-00245,B&C,5.0,2459683.9844186343,2022-04-14T11:37:33.77,/home/phys/astro8/MJArchive/octans/20220414/Dark-00245.fit,
dark-0003_60,B&C,60.0,2459617.8770266203,2022-02-07T09:02:55.10,/home/phys/astro8/MJArchive/octans/20220207/dark-0003_60.fit,
Darks_20220829-0001d2,B&C,2.0,2459821.2889675926,2022-08-29T18:56:06.80,/home/phys/astro8/MJArchive/octans/20220829/Darks_20220829-0001d2.fit,
dark-0017,B&C,0.0,2459605.7747645834,2022-01-26T06:35:39.66,/home/phys/astro8/MJArchive/octans/20220126/dark-0017.fit,
dark-0001_60,B&C,60.0,2459606.6937722224,2022-01-27T04:39:01.92,/home/phys/astro8/MJArchive/octans/20220127/dark-0001_60.fit,
Darks_20220829-0009d120,B&C,120.0,2459821.331280556,2022-08-29T19:57:02.64,/home/phys/astro8/MJArchive/octans/20220829/Darks_20220829-0009d120.fit,
dark-0001_60,B&C,60.0,2459616.8649138887,2022-02-06T08:45:28.56,/home/phys/astro8/MJArchive/octans/20220206/dark-0001_60.fit,
dark-0016_30,B&C,30.0,2459825.9226648146,2022-09-03T10:08:38.24,/home/phys/astro8/MJArchive/octans/20220903/dark-0016_30.fit,
dark_20220909-0008_15,B&C,15.0,2459831.8778672456,2022-09-09T09:04:07.73,/home/phys/astro8/MJArchive/octans/20220909/dark_20220909-0008_15.fit,
dark-0040,B&C,15.0,2459687.283439352,2022-04-17T18:48:09.16,/home/phys/astro8/MJArchive/octans/20220417/dark-0040.fit,
dark-0019_5,B&C,5.0,2459825.9365712963,2022-09-03T10:28:39.76,/home/phys/astro8/MJArchive/octans/20220903/dark-0019_5.fit,
dark-0003_300,B&C,300.0,2459617.87207581,2022-02-07T08:55:47.35,/home/phys/astro8/MJArchive/octans/20220207/dark-0003_300.fit,
dark-0017,B&C,300.0,2459604.771626852,2022-01-25T06:31:08.56,/home/phys/astro8/MJArchive/octans/20220125/dark-0017.fit,
dark-0002_300,B&C,300.0,2459608.779067824,2022-01-29T06:41:51.46,/home/phys/astro8/MJArchive/octans/20220129/dark-0002_300.fit,
dark_20220830-0020300,B&C,300.0,2459822.2699836805,2022-08-30T18:28:46.59,/home/phys/astro8/MJArchive/octans/20220830/dark_20220830-0020300.fit,
dark-0017_30,B&C,30.0,2459825.9271390047,2022-09-03T10:15:04.81,/home/phys/astro8/MJArchive/octans/20220903/dark-0017_30.fit,
dark-0013_5,B&C,5.0,2459825.9121859954,2022-09-03T09:53:32.87,/home/phys/astro8/MJArchive/octans/20220903/dark-0013_5.fit,
dark-000560,B&C,60.0,2459609.819061921,2022-01-30T07:39:26.95,/home/phys/astro8/MJArchive/octans/20220130/dark-000560.fit,
dark-0028,B&C,0.0,2459605.7752506942,2022-01-26T06:36:21.66,/home/phys/astro8/MJArchive/octans/20220126/dark-0028.fit,
dark-0013_30,B&C,30.0,2459825.912287963,2022-09-03T09:53:41.68,/home/phys/astro8/MJArchive/octans/20220903/dark-0013_30.fit,
Darks_20220829-0006d5,B&C,5.0,2459821.315107292,2022-08-29T19:33:45.27,/home/phys/astro8/MJArchive/octans/20220829/Darks_20220829-0006d5.fit,
Dark-0022,B&C,2.0,2459686.2830636576,2022-04-16T18:47:36.70,/home/phys/astro8/MJArchive/octans/20220416/Dark-0022.fit,
dark_20220830-0002150,B&C,150.0,2459822.222128588,2022-08-30T17:19:51.91,/home/phys/astro8/MJArchive/octans/20220830/dark_20220830-0002150.fit,
dark-0012_30,B&C,30.0,2459825.9085083334,2022-09-03T09:48:15.12,/home/phys/astro8/MJArchive/octans/20220903/dark-0012_30.fit,
Dark-000160,B&C,60.0,2459684.24355706,2022-04-14T17:50:43.33,/home/phys/astro8/MJArchive/octans/20220414/Dark-000160.fit,
Dark-00355,B&C,5.0,2459684.047105093,2022-04-14T13:07:49.88,/home/phys/astro8/MJArchive/octans/20220414/Dark-00355.fit,
dark-0005300,B&C,300.0,2459609.814108912,2022-01-30T07:32:19.01,/home/phys/astro8/MJArchive/octans/20220130/dark-0005300.fit,
dark-0014_150,B&C,150.0,2459825.916618866,2022-09-03T09:59:55.87,/home/phys/astro8/MJArchive/octans/20220903/dark-0014_150.fit,
dark-0003300,B&C,300.0,2459609.8313550926,2022-01-30T07:57:09.08,/home/phys/astro8/MJArchive/octans/20220130/dark-0003300.fit,
Dark-0011,B&C,10.0,2459687.892147569,2022-04-18T09:24:41.55,/home/phys/astro8/MJArchive/octans/20220418/Dark-0011.fit,
dark-0008_60,B&C,60.0,2459608.818685185,2022-01-29T07:38:54.40,/home/phys/astro8/MJArchive/octans/20220129/dark-0008_60.fit,
Dark-0003300,B&C,300.0,2459683.26859919,2022-04-13T18:26:46.97,/home/phys/astro8/MJArchive/octans/20220413/Dark-0003300.fit,
dark-0001_300,B&C,300.0,2459611.1658962965,2022-01-31T15:58:53.44,/home/phys/astro8/MJArchive/octans/20220131/dark-0001_300.fit,
dark-0002_60,B&C,60.0,2459616.870604051,2022-02-06T08:53:40.19,/home/phys/astro8/MJArchive/octans/20220206/dark-0002_60.fit,
dark-0007,B&C,180.0,2459604.1646719906,2022-01-24T15:57:07.66,/home/phys/astro8/MJArchive/octans/20220124/dark-0007.fit,
dark-0006,B&C,60.0,2459604.752016088,2022-01-25T06:02:54.19,/home/phys/astro8/MJArchive/octans/20220125/dark-0006.fit,
Dark-0033300,B&C,300.0,2459684.0140951388,2022-04-14T12:20:17.82,/home/phys/astro8/MJArchive/octans/20220414/Dark-0033300.fit,
dark-0018_5,B&C,5.0,2459825.932636574,2022-09-03T10:22:59.80,/home/phys/astro8/MJArchive/octans/20220903/dark-0018_5.fit,
Dark-001060,B&C,60.0,2459684.250211458,2022-04-14T18:00:18.27,/home/phys/astro8/MJArchive/octans/20220414/Dark-001060.fit,
dark-0030,B&C,0.0,2459605.775339699,2022-01-26T06:36:29.35,/home/phys/astro8/MJArchive/octans/20220126/dark-0030.fit,
dark-0002,B&C,2.0,2459686.268128241,2022-04-16T18:26:06.28,/home/phys/astro8/MJArchive/octans/20220416/dark-0002.fit,
dark-0004_60,B&C,60.0,2459617.8827174767,2022-02-07T09:11:06.79,/home/phys/astro8/MJArchive/octans/20220207/dark-0004_60.fit,
dark_20220830-0002300,B&C,300.0,2459821.781620949,2022-08-30T06:45:32.05,/home/phys/astro8/MJArchive/octans/20220830/dark_20220830-0002300.fit,
Dark-0004300,B&C,300.0,2459683.27211632,2022-04-13T18:31:50.85,/home/phys/astro8/MJArchive/octans/20220413/Dark-0004300.fit,
dark-0004,B&C,120.0,2459604.7489792826,2022-01-25T05:58:31.81,/home/phys/astro8/MJArchive/octans/20220125/dark-0004.fit,
dark-0003_60,B&C,60.0,2459616.876297801,2022-02-06T09:01:52.13,/home/phys/astro8/MJArchive/octans/20220206/dark-0003_60.fit,
Dark-0009300,B&C,300.0,2459683.8058939814,2022-04-14T07:20:29.24,/home/phys/astro8/MJArchive/octans/20220414/Dark-0009300.fit,
dark-000360,B&C,60.0,2459609.836305903,2022-01-30T08:04:16.83,/home/phys/astro8/MJArchive/octans/20220130/dark-000360.fit,
dark_20220909-0014_15,B&C,15.0,2459831.880301389,2022-09-09T09:07:38.04,/home/phys/astro8/MJArchive/octans/20220909/dark_20220909-0014_15.fit,
Dark-0018,B&C,4.0,2459686.2823800924,2022-04-16T18:46:37.64,/home/phys/astro8/MJArchive/octans/20220416/Dark-0018.fit,
dark-0003,B&C,120.0,2459604.747545602,2022-01-25T05:56:27.94,/home/phys/astro8/MJArchive/octans/20220125/dark-0003.fit,
dark-0001_60,B&C,60.0,2459617.865644908,2022-02-07T08:46:31.72,/home/phys/astro8/MJArchive/octans/20220207/dark-0001_60.fit,
dark_20220830-0003300,B&C,300.0,2459821.785137963,2022-08-30T06:50:35.92,/home/phys/astro8/MJArchive/octans/20220830/dark_20220830-0003300.fit,
dark-0002_120,B&C,120.0,2459608.782584144,2022-01-29T06:46:55.27,/home/phys/astro8/MJArchive/octans/20220129/dark-0002_120.fit,
dark-0068,B&C,0.0,2459687.286862384,2022-04-17T18:53:04.91,/home/phys/astro8/MJArchive/octans/20220417/dark-0068.fit,
dark-0015_2,B&C,2.0,2459825.91999213,2022-09-03T10:04:47.32,/home/phys/astro8/MJArchive/octans/20220903/dark-0015_2.fit,
Dark-0016300,B&C,300.0,2459683.8312899307,2022-04-14T07:57:03.45,/home/phys/astro8/MJArchive/octans/20220414/Dark-0016300.fit,
Dark-00045,B&C,5.0,2459683.7913104165,2022-04-14T06:59:29.22,/home/phys/astro8/MJArchive/octans/20220414/Dark-00045.fit,
Dark-00225,B&C,5.0,2459683.8565255785,2022-04-14T08:33:23.81,/home/phys/astro8/MJArchive/octans/20220414/Dark-00225.fit,
Dark-0012300,B&C,300.0,2459683.8168129628,2022-04-14T07:36:12.64,/home/phys/astro8/MJArchive/octans/20220414/Dark-0012300.fit,
dark-0018_150,B&C,150.0,2459825.93289838,2022-09-03T10:23:22.42,/home/phys/astro8/MJArchive/octans/20220903/dark-0018_150.fit,
Dark-0008300,B&C,300.0,2459683.8022738425,2022-04-14T07:15:16.46,/home/phys/astro8/MJArchive/octans/20220414/Dark-0008300.fit,
dark-0064,B&C,0.0,2459687.28668588,2022-04-17T18:52:49.66,/home/phys/astro8/MJArchive/octans/20220417/dark-0064.fit,
Dark-0020,B&C,10.0,2459687.893592824,2022-04-18T09:26:46.42,/home/phys/astro8/MJArchive/octans/20220418/Dark-0020.fit,
DARK-0005_300,B&C,300.0,2459469.1910060183,2021-09-11T16:35:02.92,/home/phys/astro8/MJArchive/octans/20210911/DARK-0005_300.fit,
DARK-0003_30,B&C,30.0,2459469.1826633103,2021-09-11T16:23:02.11,/home/phys/astro8/MJArchive/octans/20210911/DARK-0003_30.fit,
DARK--0003400,B&C,400.0,2459397.14690926,2021-07-01T15:31:32.96,/home/phys/astro8/MJArchive/octans/20210701/DARK--0003400.fit,
c2022-f1-0007_dark_60,B&C,60.0,2459697.714612616,2022-04-28T05:09:02.53,/home/phys/astro8/MJArchive/octans/20220428/c2022-f1-0007_dark_60.fit,
DARK-0010_60,B&C,60.0,2459469.23753125,2021-09-11T17:42:02.70,/home/phys/astro8/MJArchive/octans/20210911/DARK-0010_60.fit,
DARK-000910s,B&C,10.0,2459688.267559028,2022-04-18T18:25:17.10,/home/phys/astro8/MJArchive/octans/20220418/DARK-000910s.fit,
DARK-0007-15,B&C,15.0,2459399.7496596063,2021-07-04T05:59:30.59,/home/phys/astro8/MJArchive/octans/20210704/DARK-0007-15.fit,
DARK-0002_0p02,B&C,0.02,2459469.1746677086,2021-09-11T16:11:31.29,/home/phys/astro8/MJArchive/octans/20210911/DARK-0002_0p02.fit,
DARK-0007_120,B&C,120.0,2459469.212217361,2021-09-11T17:05:35.58,/home/phys/astro8/MJArchive/octans/20210911/DARK-0007_120.fit,
c2022-f1-0004_dark_300,B&C,300.0,2459697.697606134,2022-04-28T04:44:33.17,/home/phys/astro8/MJArchive/octans/20220428/c2022-f1-0004_dark_300.fit,
DARK-0006-60,B&C,60.0,2459399.7452375,2021-07-04T05:53:08.52,/home/phys/astro8/MJArchive/octans/20210704/DARK-0006-60.fit,
DARK-0008-BIAS,B&C,0.0,2459399.754048264,2021-07-04T06:05:49.77,/home/phys/astro8/MJArchive/octans/20210704/DARK-0008-BIAS.fit,
DARK-0008_120,B&C,120.0,2459469.2201890047,2021-09-11T17:17:04.33,/home/phys/astro8/MJArchive/octans/20210911/DARK-0008_120.fit,
DARK-00122s,B&C,2.0,2459688.268839468,2022-04-18T18:27:07.73,/home/phys/astro8/MJArchive/octans/20220418/DARK-00122s.fit,
DARK-0003_300,B&C,300.0,2459469.175103935,2021-09-11T16:12:08.98,/home/phys/astro8/MJArchive/octans/20210911/DARK-0003_300.fit,
DARK-0006-BIAS,B&C,0.0,2459399.74482882,2021-07-04T05:52:33.21,/home/phys/astro8/MJArchive/octans/20210704/DARK-0006-BIAS.fit,
DARK-00070s,B&C,0.0,2459688.267039699,2022-04-18T18:24:32.23,/home/phys/astro8/MJArchive/octans/20220418/DARK-00070s.fit,
calib-0008_dark_300,B&C,300.0,2459696.73111412,2022-04-27T05:32:48.26,/home/phys/astro8/MJArchive/octans/20220427/calib-0008_dark_300.fit,
DARK-0005-300,B&C,300.0,2459398.7544471063,2021-07-03T06:06:24.23,/home/phys/astro8/MJArchive/octans/20210703/DARK-0005-300.fit,
DARK-0007-BIAS,B&C,0.0,2459399.749437732,2021-07-04T05:59:11.42,/home/phys/astro8/MJArchive/octans/20210704/DARK-0007-BIAS.fit,
DARK-0005_0p02,B&C,0.02,2459469.1985204862,2021-09-11T16:45:52.17,/home/phys/astro8/MJArchive/octans/20210911/DARK-0005_0p02.fit,
DARK-00052s,B&C,2.0,2459688.266225116,2022-04-18T18:23:21.85,/home/phys/astro8/MJArchive/octans/20220418/DARK-00052s.fit,
calib-0010_dark_5,B&C,5.0,2459698.267639352,2022-04-28T18:25:24.04,/home/phys/astro8/MJArchive/octans/20220428/calib-0010_dark_5.fit,
DARK-0003_0p02,B&C,0.02,2459469.182619213,2021-09-11T16:22:58.30,/home/phys/astro8/MJArchive/octans/20210911/DARK-0003_0p02.fit,
DARK-00015s,B&C,5.0,2459688.264468866,2022-04-18T18:20:50.11,/home/phys/astro8/MJArchive/octans/20220418/DARK-00015s.fit,
calib-0002_dark_6,B&C,6.0,2459698.26577581,2022-04-28T18:22:43.03,/home/phys/astro8/MJArchive/octans/20220428/calib-0002_dark_6.fit,
DARK-0008_30,B&C,30.0,2459469.222457523,2021-09-11T17:20:20.33,/home/phys/astro8/MJArchive/octans/20210911/DARK-0008_30.fit,
DARK-00095s,B&C,5.0,2459688.26745706,2022-04-18T18:25:08.29,/home/phys/astro8/MJArchive/octans/20220418/DARK-00095s.fit,
DARK-00085s,B&C,5.0,2459688.267083796,2022-04-18T18:24:36.04,/home/phys/astro8/MJArchive/octans/20220418/DARK-00085s.fit,
20210701-DARK-0002300,B&C,300.0,2459396.735754514,2021-07-01T05:39:29.19,/home/phys/astro8/MJArchive/octans/20210701/20210701-DARK-0002300.fit,
DARK--0002400,B&C,400.0,2459397.142234722,2021-07-01T15:24:49.08,/home/phys/astro8/MJArchive/octans/20210701/DARK--0002400.fit,
DARK-0009_120,B&C,120.0,2459469.2281475696,2021-09-11T17:28:31.95,/home/phys/astro8/MJArchive/octans/20210911/DARK-0009_120.fit,
DARK-0009_150,B&C,150.0,2459469.226367361,2021-09-11T17:25:58.14,/home/phys/astro8/MJArchive/octans/20210911/DARK-0009_150.fit,
calib-0002_dark_60,B&C,60.0,2459696.707639815,2022-04-27T04:59:00.08,/home/phys/astro8/MJArchive/octans/20220427/calib-0002_dark_60.fit,
calib-0008_dark_5,B&C,5.0,2459698.267202315,2022-04-28T18:24:46.28,/home/phys/astro8/MJArchive/octans/20220428/calib-0008_dark_5.fit,
DARK-00050s,B&C,0.0,2459688.266292477,2022-04-18T18:23:27.67,/home/phys/astro8/MJArchive/octans/20220418/DARK-00050s.fit,
DARK-0009_300,B&C,300.0,2459469.2228502315,2021-09-11T17:20:54.26,/home/phys/astro8/MJArchive/octans/20210911/DARK-0009_300.fit,
DARK-00130s,B&C,0.0,2459688.269280671,2022-04-18T18:27:45.85,/home/phys/astro8/MJArchive/octans/20220418/DARK-00130s.fit,
c2022-f1-0003_dark_60,B&C,60.0,2459697.696596991,2022-04-28T04:43:05.98,/home/phys/astro8/MJArchive/octans/20220428/c2022-f1-0003_dark_60.fit,
calib-0003_dark_6,B&C,6.0,2459698.265994213,2022-04-28T18:23:01.90,/home/phys/astro8/MJArchive/octans/20220428/calib-0003_dark_6.fit,
DARK-0004-5,B&C,5.0,2459398.7541836808,2021-07-03T06:06:01.47,/home/phys/astro8/MJArchive/octans/20210703/DARK-0004-5.fit,
DARK-0008-300,B&C,300.0,2459399.755171644,2021-07-04T06:07:26.83,/home/phys/astro8/MJArchive/octans/20210704/DARK-0008-300.fit,
DARK-00110s,B&C,0.0,2459688.268533449,2022-04-18T18:26:41.29,/home/phys/astro8/MJArchive/octans/20220418/DARK-00110s.fit,
DARK-0006-10,B&C,10.0,2459399.744915625,2021-07-04T05:52:40.71,/home/phys/astro8/MJArchive/octans/20210704/DARK-0006-10.fit,
calib-0003_dark_60,B&C,60.0,2459696.712116088,2022-04-27T05:05:26.83,/home/phys/astro8/MJArchive/octans/20220427/calib-0003_dark_60.fit,
DARK-0008_60,B&C,60.0,2459469.221627083,2021-09-11T17:19:08.58,/home/phys/astro8/MJArchive/octans/20210911/DARK-0008_60.fit,
DARK-00010s,B&C,0.0,2459688.264798611,2022-04-18T18:21:18.60,/home/phys/astro8/MJArchive/octans/20220418/DARK-00010s.fit,
DARK-00135s,B&C,5.0,2459688.2689515045,2022-04-18T18:27:17.41,/home/phys/astro8/MJArchive/octans/20220418/DARK-00135s.fit,
DARK-0003-5,B&C,5.0,2459398.7495712964,2021-07-03T05:59:22.96,/home/phys/astro8/MJArchive/octans/20210703/DARK-0003-5.fit,
DARK-0004_300,B&C,300.0,2459469.18305544,2021-09-11T16:23:35.99,/home/phys/astro8/MJArchive/octans/20210911/DARK-0004_300.fit,
calib-0001_dark_300,B&C,300.0,2459696.6996024307,2022-04-27T04:47:25.65,/home/phys/astro8/MJArchive/octans/20220427/calib-0001_dark_300.fit,
DARK-0004_0p02,B&C,0.02,2459469.1905697915,2021-09-11T16:34:25.23,/home/phys/astro8/MJArchive/octans/20210911/DARK-0004_0p02.fit,
DARK-0003_0p001,B&C,0.001,2459469.1825743057,2021-09-11T16:22:54.42,/home/phys/astro8/MJArchive/octans/20210911/DARK-0003_0p001.fit,
DARK-0006-15,B&C,15.0,2459399.745047338,2021-07-04T05:52:52.09,/home/phys/astro8/MJArchive/octans/20210704/DARK-0006-15.fit,
DARK-0009_0p001,B&C,0.001,2459469.2303206017,2021-09-11T17:31:39.70,/home/phys/astro8/MJArchive/octans/20210911/DARK-0009_0p001.fit,
DARK-00030s,B&C,0.0,2459688.265545949,2022-04-18T18:22:23.17,/home/phys/astro8/MJArchive/octans/20220418/DARK-00030s.fit,
20210701-0003DARK,B&C,60.0,2459396.730920833,2021-07-01T05:32:31.56,/home/phys/astro8/MJArchive/octans/20210701/20210701-0003DARK.fit,
DARK-0006_30,B&C,30.0,2459469.20652581,2021-09-11T16:57:23.83,/home/phys/astro8/MJArchive/octans/20210911/DARK-0006_30.fit,
DARK-001410s,B&C,10.0,2459688.269426852,2022-04-18T18:27:58.48,/home/phys/astro8/MJArchive/octans/20220418/DARK-001410s.fit,
DARK-0002-BIAS,B&C,0.0,2459398.3359935186,2021-07-02T20:03:49.84,/home/phys/astro8/MJArchive/octans/20210702/DARK-0002-BIAS.fit,
DARK-000810s,B&C,10.0,2459688.267185764,2022-04-18T18:24:44.85,/home/phys/astro8/MJArchive/octans/20220418/DARK-000810s.fit,
calib-0009_dark_60,B&C,60.0,2459696.7391082174,2022-04-27T05:44:18.95,/home/phys/astro8/MJArchive/octans/20220427/calib-0009_dark_60.fit,
calib-0001_dark_60,B&C,60.0,2459696.703163542,2022-04-27T04:52:33.33,/home/phys/astro8/MJArchive/octans/20220427/calib-0001_dark_60.fit,
calib-0008_dark_6,B&C,6.0,2459698.2670872686,2022-04-28T18:24:36.34,/home/phys/astro8/MJArchive/octans/20220428/calib-0008_dark_6.fit,
DARK-0009_60,B&C,60.0,2459469.2295814813,2021-09-11T17:30:35.84,/home/phys/astro8/MJArchive/octans/20210911/DARK-0009_60.fit,
DARK-0010_150,B&C,150.0,2459469.234317361,2021-09-11T17:37:25.02,/home/phys/astro8/MJArchive/octans/20210911/DARK-0010_150.fit,
c2022-f1-0002_dark_60,B&C,60.0,2459697.692116435,2022-04-28T04:36:38.86,/home/phys/astro8/MJArchive/octans/20220428/c2022-f1-0002_dark_60.fit,
DARK-00145s,B&C,5.0,2459688.2693247683,2022-04-18T18:27:49.66,/home/phys/astro8/MJArchive/octans/20220418/DARK-00145s.fit,
DARK-0005-15,B&C,15.0,2459398.758869097,2021-07-03T06:12:46.29,/home/phys/astro8/MJArchive/octans/20210703/DARK-0005-15.fit,
DARK-0009_0p02,B&C,0.02,2459469.230364815,2021-09-11T17:31:43.52,/home/phys/astro8/MJArchive/octans/20210911/DARK-0009_0p02.fit,
DARK-0010_0p001,B&C,0.001,2459469.2382707177,2021-09-11T17:43:06.59,/home/phys/astro8/MJArchive/octans/20210911/DARK-0010_0p001.fit,
DARK-0002_30,B&C,30.0,2459469.174712616,2021-09-11T16:11:35.17,/home/phys/astro8/MJArchive/octans/20210911/DARK-0002_30.fit,
DARK-0005_0p001,B&C,0.001,2459469.198476389,2021-09-11T16:45:48.36,/home/phys/astro8/MJArchive/octans/20210911/DARK-0005_0p001.fit,
DARK-0006_120,B&C,120.0,2459469.204257986,2021-09-11T16:54:07.89,/home/phys/astro8/MJArchive/octans/20210911/DARK-0006_120.fit,
DARK-0007-10,B&C,10.0,2459399.749527199,2021-07-04T05:59:19.15,/home/phys/astro8/MJArchive/octans/20210704/DARK-0007-10.fit,
DARK-0002_60,B&C,60.0,2459469.1738850693,2021-09-11T16:10:23.67,/home/phys/astro8/MJArchive/octans/20210911/DARK-0002_60.fit,
calib-0003_dark_5,B&C,5.0,2459698.26610926,2022-04-28T18:23:11.84,/home/phys/astro8/MJArchive/octans/20220428/calib-0003_dark_5.fit,
DARK-00125s,B&C,5.0,2459688.2685775463,2022-04-18T18:26:45.10,/home/phys/astro8/MJArchive/octans/20220418/DARK-00125s.fit,
20210701-0001DARK,B&C,60.0,2459396.7294422453,2021-07-01T05:30:23.81,/home/phys/astro8/MJArchive/octans/20210701/20210701-0001DARK.fit,
DARK-0001_0p001,B&C,0.001,2459469.1666715275,2021-09-11T16:00:00.42,/home/phys/astro8/MJArchive/octans/20210911/DARK-0001_0p001.fit,
calib-0009_dark_5,B&C,5.0,2459698.267420717,2022-04-28T18:25:05.15,/home/phys/astro8/MJArchive/octans/20220428/calib-0009_dark_5.fit,
DARK-0005_60,B&C,60.0,2459469.1977371527,2021-09-11T16:44:44.49,/home/phys/astro8/MJArchive/octans/20210911/DARK-0005_60.fit,
DARK-00040s,B&C,0.0,2459688.265919097,2022-04-18T18:22:55.41,/home/phys/astro8/MJArchive/octans/20220418/DARK-00040s.fit,
DARK-00022s,B&C,2.0,2459688.2651046296,2022-04-18T18:21:45.04,/home/phys/astro8/MJArchive/octans/20220418/DARK-00022s.fit,
DARK-0010_300,B&C,300.0,2459469.2308009258,2021-09-11T17:32:21.20,/home/phys/astro8/MJArchive/octans/20210911/DARK-0010_300.fit,
DARK-0005-10,B&C,10.0,2459398.758662963,2021-07-03T06:12:28.48,/home/phys/astro8/MJArchive/octans/20210703/DARK-0005-10.fit,
DARK-0004_0p001,B&C,0.001,2459469.1905256943,2021-09-11T16:34:21.42,/home/phys/astro8/MJArchive/octans/20210911/DARK-0004_0p001.fit,
20210701-DARK-0003300,B&C,300.0,2459396.7392722224,2021-07-01T05:44:33.12,/home/phys/astro8/MJArchive/octans/20210701/20210701-DARK-0003300.fit,
calib-0006_dark_300,B&C,300.0,2459696.7221174766,2022-04-27T05:19:50.95,/home/phys/astro8/MJArchive/octans/20220427/calib-0006_dark_300.fit,
calib-0005_dark_6,B&C,6.0,2459698.266431134,2022-04-28T18:23:39.65,/home/phys/astro8/MJArchive/octans/20220428/calib-0005_dark_6.fit,
DARK-0004-10,B&C,10.0,2459398.7540520835,2021-07-03T06:05:50.10,/home/phys/astro8/MJArchive/octans/20210703/DARK-0004-10.fit,
DARK-0008_300,B&C,300.0,2459469.214886111,2021-09-11T17:09:26.16,/home/phys/astro8/MJArchive/octans/20210911/DARK-0008_300.fit,
DARK-0001_0p02,B&C,0.02,2459469.166715625,2021-09-11T16:00:04.23,/home/phys/astro8/MJArchive/octans/20210911/DARK-0001_0p02.fit,
DARK-00025s,B&C,5.0,2459688.264842824,2022-04-18T18:21:22.42,/home/phys/astro8/MJArchive/octans/20220418/DARK-00025s.fit,
DARK-0004_120,B&C,120.0,2459469.188352662,2021-09-11T16:31:13.67,/home/phys/astro8/MJArchive/octans/20210911/DARK-0004_120.fit,
DARK-001210s,B&C,10.0,2459688.268679514,2022-04-18T18:26:53.91,/home/phys/astro8/MJArchive/octans/20220418/DARK-001210s.fit,
DARK-00142s,B&C,2.0,2459688.26958669,2022-04-18T18:28:12.29,/home/phys/astro8/MJArchive/octans/20220418/DARK-00142s.fit,
DARK-00060s,B&C,0.0,2459688.266666435,2022-04-18T18:23:59.98,/home/phys/astro8/MJArchive/octans/20220418/DARK-00060s.fit,
DARK-0004_60,B&C,60.0,2459469.1897864584,2021-09-11T16:33:17.55,/home/phys/astro8/MJArchive/octans/20210911/DARK-0004_60.fit,
calib-0006_dark_5,B&C,5.0,2459698.2667653933,2022-04-28T18:24:08.53,/home/phys/astro8/MJArchive/octans/20220428/calib-0006_dark_5.fit,
DARK-00065s,B&C,5.0,2459688.266336574,2022-04-18T18:23:31.48,/home/phys/astro8/MJArchive/octans/20220418/DARK-00065s.fit,
DARK-00105s,B&C,5.0,2459688.2678310187,2022-04-18T18:25:40.60,/home/phys/astro8/MJArchive/octans/20220418/DARK-00105s.fit,
DARK-00140s,B&C,0.0,2459688.269653935,2022-04-18T18:28:18.10,/home/phys/astro8/MJArchive/octans/20220418/DARK-00140s.fit,
DARK-0002_300,B&C,300.0,2459469.1671533566,2021-09-11T16:00:42.05,/home/phys/astro8/MJArchive/octans/20210911/DARK-0002_300.fit,
calib-0004_dark_60,B&C,60.0,2459696.7166364584,2022-04-27T05:11:57.39,/home/phys/astro8/MJArchive/octans/20220427/calib-0004_dark_60.fit,
DARK-0003-10,B&C,10.0,2459398.749438889,2021-07-03T05:59:11.52,/home/phys/astro8/MJArchive/octans/20210703/DARK-0003-10.fit,
DARK-00132s,B&C,2.0,2459688.269213426,2022-04-18T18:27:40.04,/home/phys/astro8/MJArchive/octans/20220418/DARK-00132s.fit,
calib-0002_dark_300,B&C,300.0,2459696.704122801,2022-04-27T04:53:56.21,/home/phys/astro8/MJArchive/octans/20220427/calib-0002_dark_300.fit,
DARK-0008_0p001,B&C,0.001,2459469.222366435,2021-09-11T17:20:12.46,/home/phys/astro8/MJArchive/octans/20210911/DARK-0008_0p001.fit,
calib-0001_dark_5,B&C,5.0,2459698.265672338,2022-04-28T18:22:34.09,/home/phys/astro8/MJArchive/octans/20220428/calib-0001_dark_5.fit,
DARK-0009_30,B&C,30.0,2459469.2304096064,2021-09-11T17:31:47.39,/home/phys/astro8/MJArchive/octans/20210911/DARK-0009_30.fit,
DARK-0002-300,B&C,300.0,2459398.3324763887,2021-07-02T19:58:45.96,/home/phys/astro8/MJArchive/octans/20210702/DARK-0002-300.fit,
20210701-DARK-0001300,B&C,300.0,2459396.7322368054,2021-07-01T05:34:25.26,/home/phys/astro8/MJArchive/octans/20210701/20210701-DARK-0001300.fit,
DARK-0010_30,B&C,30.0,2459469.2383596064,2021-09-11T17:43:14.27,/home/phys/astro8/MJArchive/octans/20210911/DARK-0010_30.fit,
c2022-f1-0010_dark_60,B&C,60.0,2459697.7281006943,2022-04-28T05:28:27.90,/home/phys/astro8/MJArchive/octans/20220428/c2022-f1-0010_dark_60.fit,
